BG10009	Bha4sub4cereus/BG10009/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -2292.501601     +0.000000
BG10009	Bha4sub4cereus/BG10009/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -2292.501571     +0.000000
BG10009	Bha4sub4cereus/BG10009/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -2292.397606     +0.000000
BG10010	Bha4sub4cereus/BG10010/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17): -10773.035540     +0.000000
BG10010	Bha4sub4cereus/BG10010/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18): -10772.410979     +0.000000
BG10010	Bha4sub4cereus/BG10010/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18): -10773.009920     +0.000000
BG10010	Bha4sub4cereus/BG10010/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19): -10768.781027     +0.000000
BG10010	Bha4sub4cereus/BG10010/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20): -10768.302496     +0.000000
BG10048	Bha4sub4cereus/BG10048/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -2320.462905     +0.000000
BG10048	Bha4sub4cereus/BG10048/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -2319.622324     +0.000000
BG10048	Bha4sub4cereus/BG10048/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -2318.776755     +0.000000
BG10048	Bha4sub4cereus/BG10048/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -2317.991117     +0.000000
BG10048	Bha4sub4cereus/BG10048/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -2317.942340     +0.000000
BG10049	Bha4sub4cereus/BG10049/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -1176.232088     +0.000000
BG10049	Bha4sub4cereus/BG10049/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -1176.231062     +0.000000
BG10049	Bha4sub4cereus/BG10049/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -1175.071867     +0.000000
BG10049	Bha4sub4cereus/BG10049/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -1173.921294     +0.000000
BG10049	Bha4sub4cereus/BG10049/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -1173.519630     +0.000000
BG10050	Bha4sub4cereus/BG10050/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -4892.104964     +0.000000
BG10050	Bha4sub4cereus/BG10050/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -4892.104935     +0.000000
BG10050	Bha4sub4cereus/BG10050/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -4892.104964     +0.000000
BG10050	Bha4sub4cereus/BG10050/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -4892.104859     +0.000000
BG10050	Bha4sub4cereus/BG10050/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -4891.918072     +0.000000
BG10053	Bha4sub4cereus/BG10053/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -3996.195220     +0.000000
BG10053	Bha4sub4cereus/BG10053/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -3993.660660     +0.000000
BG10053	Bha4sub4cereus/BG10053/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -3994.862247     +0.000000
BG10053	Bha4sub4cereus/BG10053/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -3992.479409     +0.000000
BG10053	Bha4sub4cereus/BG10053/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -3992.479613     +0.000000
BG10054	Bha4sub4cereus/BG10054/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -4735.231437     +0.000000
BG10054	Bha4sub4cereus/BG10054/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -4735.217508     +0.000000
BG10054	Bha4sub4cereus/BG10054/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -4735.231423     +0.000000
BG10054	Bha4sub4cereus/BG10054/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -4735.162817     +0.000000
BG10054	Bha4sub4cereus/BG10054/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -4733.121031     +0.000000
BG10057	Bha4sub4cereus/BG10057/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -4293.313964     +0.000000
BG10057	Bha4sub4cereus/BG10057/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -4293.240070     +0.000000
BG10057	Bha4sub4cereus/BG10057/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -4293.259231     +0.000000
BG10057	Bha4sub4cereus/BG10057/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -4293.239270     +0.000000
BG10057	Bha4sub4cereus/BG10057/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -4293.239284     +0.000000
BG10059	Bha4sub4cereus/BG10059/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -8838.936814     +0.000000
BG10059	Bha4sub4cereus/BG10059/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -8837.607267     +0.000000
BG10059	Bha4sub4cereus/BG10059/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -8835.099202     +0.000000
BG10059	Bha4sub4cereus/BG10059/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -8834.241964     +0.000000
BG10059	Bha4sub4cereus/BG10059/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -8837.260707     +0.000000
BG10060	Bha4sub4cereus/BG10060/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -6908.409195     +0.000000
BG10060	Bha4sub4cereus/BG10060/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -6903.631807     +0.000000
BG10060	Bha4sub4cereus/BG10060/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -6905.072796     +0.000000
BG10060	Bha4sub4cereus/BG10060/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -6903.388248     +0.000000
BG10060	Bha4sub4cereus/BG10060/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -6903.147066     +0.000000
BG10061	Bha4sub4cereus/BG10061/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -4242.366136     +0.000000
BG10061	Bha4sub4cereus/BG10061/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -4236.363110     +0.000000
BG10061	Bha4sub4cereus/BG10061/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -4241.943337     +0.000000
BG10061	Bha4sub4cereus/BG10061/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -4233.561781     +0.000000
BG10061	Bha4sub4cereus/BG10061/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -4233.272237     +0.000000
BG10062	Bha4sub4cereus/BG10062/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -4265.842740     +0.000000
BG10062	Bha4sub4cereus/BG10062/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -4264.379759     +0.000000
BG10062	Bha4sub4cereus/BG10062/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -4264.957218     +0.000000
BG10062	Bha4sub4cereus/BG10062/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -4262.020428     +0.000000
BG10062	Bha4sub4cereus/BG10062/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -4262.020614     +0.000000
BG10063	Bha4sub4cereus/BG10063/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -2125.188230     +0.000000
BG10063	Bha4sub4cereus/BG10063/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -2124.666658     +0.000000
BG10063	Bha4sub4cereus/BG10063/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -2124.825022     +0.000000
BG10063	Bha4sub4cereus/BG10063/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -2124.662515     +0.000000
BG10063	Bha4sub4cereus/BG10063/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -2124.662575     +0.000000
BG10065	Bha4sub4cereus/BG10065/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -6016.838863     +0.000000
BG10065	Bha4sub4cereus/BG10065/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -6015.747006     +0.000000
BG10065	Bha4sub4cereus/BG10065/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -6016.492382     +0.000000
BG10065	Bha4sub4cereus/BG10065/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -6014.559000     +0.000000
BG10065	Bha4sub4cereus/BG10065/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -6014.558962     +0.000000
BG10066	Bha4sub4cereus/BG10066/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -5995.775951     +0.000000
BG10066	Bha4sub4cereus/BG10066/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -5995.474040     +0.000000
BG10066	Bha4sub4cereus/BG10066/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -5995.272769     +0.000000
BG10066	Bha4sub4cereus/BG10066/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -5994.209818     +0.000000
BG10066	Bha4sub4cereus/BG10066/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -5992.956307     +0.000000
BG10067	Bha4sub4cereus/BG10067/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -1221.858938     +0.000000
BG10067	Bha4sub4cereus/BG10067/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -1221.017358     +0.000000
BG10067	Bha4sub4cereus/BG10067/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -1221.417879     +0.000000
BG10067	Bha4sub4cereus/BG10067/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -1220.436210     +0.000000
BG10067	Bha4sub4cereus/BG10067/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -1220.436265     +0.000000
BG10068	Bha4sub4cereus/BG10068/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -5715.159153     +0.000000
BG10068	Bha4sub4cereus/BG10068/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -5714.833410     +0.000000
BG10068	Bha4sub4cereus/BG10068/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -5715.136649     +0.000000
BG10068	Bha4sub4cereus/BG10068/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -5709.535067     +0.000000
BG10068	Bha4sub4cereus/BG10068/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -5707.154384     +0.000000
BG10070	Bha4sub4cereus/BG10070/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -9198.696476     +0.000000
BG10070	Bha4sub4cereus/BG10070/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -9198.684033     +0.000000
BG10070	Bha4sub4cereus/BG10070/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -9198.692272     +0.000000
BG10070	Bha4sub4cereus/BG10070/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -9198.568806     +0.000000
BG10070	Bha4sub4cereus/BG10070/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -9197.623177     +0.000000
BG10071	Bha4sub4cereus/BG10071/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17): -12113.864889     +0.000000
BG10071	Bha4sub4cereus/BG10071/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18): -12113.388469     +0.000000
BG10071	Bha4sub4cereus/BG10071/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18): -12113.521306     +0.000000
BG10071	Bha4sub4cereus/BG10071/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19): -12113.388461     +0.000000
BG10071	Bha4sub4cereus/BG10071/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20): -12112.258505     +0.000000
BG10073	Bha4sub4cereus/BG10073/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -6365.016648     +0.000000
BG10073	Bha4sub4cereus/BG10073/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -6364.468356     +0.000000
BG10073	Bha4sub4cereus/BG10073/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -6364.427560     +0.000000
BG10073	Bha4sub4cereus/BG10073/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -6364.402201     +0.000000
BG10073	Bha4sub4cereus/BG10073/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -6364.031931     +0.000000
BG10074	Bha4sub4cereus/BG10074/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -7598.992002     +0.000000
BG10074	Bha4sub4cereus/BG10074/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -7595.164853     +0.000000
BG10074	Bha4sub4cereus/BG10074/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -7597.233460     +0.000000
BG10074	Bha4sub4cereus/BG10074/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -7594.423025     +0.000000
BG10074	Bha4sub4cereus/BG10074/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -7594.335008     +0.000000
BG10075	Bha4sub4cereus/BG10075/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -3512.862757     +0.000000
BG10075	Bha4sub4cereus/BG10075/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -3511.119178     +0.000000
BG10075	Bha4sub4cereus/BG10075/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -3510.477167     +0.000000
BG10075	Bha4sub4cereus/BG10075/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -3510.390828     +0.000000
BG10075	Bha4sub4cereus/BG10075/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -3508.222879     +0.000000
BG10076	Bha4sub4cereus/BG10076/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -3209.805934     +0.000000
BG10076	Bha4sub4cereus/BG10076/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -3208.666323     +0.000000
BG10076	Bha4sub4cereus/BG10076/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -3209.796818     +0.000000
BG10076	Bha4sub4cereus/BG10076/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -3203.926554     +0.000000
BG10076	Bha4sub4cereus/BG10076/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -3202.231562     +0.000000
BG10077	Bha4sub4cereus/BG10077/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -5830.866824     +0.000000
BG10077	Bha4sub4cereus/BG10077/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -5829.367483     +0.000000
BG10077	Bha4sub4cereus/BG10077/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -5830.010979     +0.000000
BG10077	Bha4sub4cereus/BG10077/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -5829.254400     +0.000000
BG10077	Bha4sub4cereus/BG10077/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -5828.992349     +0.000000
BG10080	Bha4sub4cereus/BG10080/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -7919.910456     +0.000000
BG10080	Bha4sub4cereus/BG10080/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -7914.691647     +0.000000
BG10080	Bha4sub4cereus/BG10080/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -7913.084625     +0.000000
BG10080	Bha4sub4cereus/BG10080/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -7912.719342     +0.000000
BG10080	Bha4sub4cereus/BG10080/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -7909.533281     +0.000000
BG10082	Bha4sub4cereus/BG10082/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -2940.863507     +0.000000
BG10082	Bha4sub4cereus/BG10082/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -2940.544597     +0.000000
BG10082	Bha4sub4cereus/BG10082/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -2940.616984     +0.000000
BG10082	Bha4sub4cereus/BG10082/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -2940.458606     +0.000000
BG10082	Bha4sub4cereus/BG10082/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -2941.772610     +0.000000
BG10083	Bha4sub4cereus/BG10083/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -9372.956719     +0.000000
BG10083	Bha4sub4cereus/BG10083/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -9372.328570     +0.000000
BG10083	Bha4sub4cereus/BG10083/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -9371.688402     +0.000000
BG10083	Bha4sub4cereus/BG10083/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -9370.440815     +0.000000
BG10083	Bha4sub4cereus/BG10083/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -9362.665224     +0.000000
BG10084	Bha4sub4cereus/BG10084/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -1402.914349     +0.000000
BG10084	Bha4sub4cereus/BG10084/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -1402.874843     +0.000000
BG10084	Bha4sub4cereus/BG10084/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -1402.491510     +0.000000
BG10084	Bha4sub4cereus/BG10084/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -1402.115474     +0.000000
BG10084	Bha4sub4cereus/BG10084/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -1402.115637     +0.000000
BG10085	Bha4sub4cereus/BG10085/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -2417.074711     +0.000000
BG10085	Bha4sub4cereus/BG10085/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -2416.381261     +0.000000
BG10085	Bha4sub4cereus/BG10085/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -2416.888925     +0.000000
BG10085	Bha4sub4cereus/BG10085/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -2415.795224     +0.000000
BG10085	Bha4sub4cereus/BG10085/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -2414.948292     +0.000000
BG10086	Bha4sub4cereus/BG10086/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -1220.925780     +0.000000
BG10086	Bha4sub4cereus/BG10086/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -1219.939786     +0.000000
BG10086	Bha4sub4cereus/BG10086/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -1219.481197     +0.000000
BG10086	Bha4sub4cereus/BG10086/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -1219.350293     +0.000000
BG10086	Bha4sub4cereus/BG10086/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -1219.350302     +0.000000
BG10087	Bha4sub4cereus/BG10087/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -1774.590248     +0.000000
BG10087	Bha4sub4cereus/BG10087/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -1773.595941     +0.000000
BG10087	Bha4sub4cereus/BG10087/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -1773.375359     +0.000000
BG10087	Bha4sub4cereus/BG10087/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -1773.366559     +0.000000
BG10087	Bha4sub4cereus/BG10087/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -1773.366542     +0.000000
BG10091	Bha4sub4cereus/BG10091/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17): -10221.820564     +0.000000
BG10091	Bha4sub4cereus/BG10091/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18): -10216.228188     +0.000000
BG10091	Bha4sub4cereus/BG10091/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18): -10221.763531     +0.000000
BG10091	Bha4sub4cereus/BG10091/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19): -10217.290440     +0.000000
BG10091	Bha4sub4cereus/BG10091/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20): -10213.154927     +0.000000
BG10092	Bha4sub4cereus/BG10092/H0/results.Bha4sub4cereus.H0.txt:lnL(ntime: 15  np: 17):  -3833.617882     +0.000000
BG10092	Bha4sub4cereus/BG10092/H1C1/results.Bha4sub4cereus.H1C1.txt:lnL(ntime: 15  np: 18):  -3830.159036     +0.000000
BG10092	Bha4sub4cereus/BG10092/H1S1/results.Bha4sub4cereus.H1S1.txt:lnL(ntime: 15  np: 18):  -3830.449567     +0.000000
BG10092	Bha4sub4cereus/BG10092/H2C1S1/results.Bha4sub4cereus.H2C1S1.txt:lnL(ntime: 15  np: 19):  -3830.057371     +0.000000
BG10092	Bha4sub4cereus/BG10092/H3C2S1/results.Bha4sub4cereus.H3C2S1.txt:lnL(ntime: 15  np: 20):  -3830.057560     +0.000000
